0.014313,0.014092,0.011338,0.010427,0.010936,0.007544,0.005885,0.009486
0.08933,0.1078,0.090196,0.084605,0.094427,0.065606,0.051752,0.083788
0.176784,0.214848,0.178422,0.166012,0.185918,0.130596,0.102788,0.168326
0.265235,0.323386,0.269259,0.250993,0.28087,0.196043,0.15355,0.253638
0.350702,0.428832,0.357111,0.334137,0.373996,0.26167,0.205822,0.335615
0.442652,0.535278,0.447752,0.418698,0.468358,0.325274,0.253589,0.416431
