0.014481,0.014141,0.011425,0.010438,0.01124,0.007615,0.005968,0.009624
0.089644,0.108107,0.090391,0.084369,0.095037,0.065471,0.05174,0.08409
0.176573,0.215093,0.179914,0.16603,0.187181,0.131251,0.10326,0.169332
0.26542,0.324503,0.270316,0.250897,0.282854,0.196959,0.154227,0.254358
0.349166,0.42965,0.358019,0.333621,0.374564,0.261859,0.205357,0.33757
0.439977,0.536372,0.450744,0.417471,0.469641,0.326283,0.253091,0.417327
